The Gift // Lewis Hyde // 1983 		
Once a man and his wife were sitting outside the front door with a roast chicken before them which they were going to eat between them. Then the man saw his old father coming along and quickly took the chicken and hid it, for he begrudged him any of it. The old man came, had a drink, and went away. Now the son was about to put the roast chicken back on the table, but when he reached for it, it had turned into a big toad that jumped in his face and stayed there and didn’t go away again. And if anybody tried to take it away, it would give them a poisonous look, as if about to jump in their faces, so that no one dared touch it. And the ungrateful son had to feed the toad every day, otherwise it would eat part of his face. And thus he went ceaselessly hither and yon about in the world.	In "The Ungrateful Son," a man hides a roast chicken, a gift, from his father, refusing to share it. As a result, the chicken transforms into a toad that attaches itself to his face, refusing to leave. The man is forced to feed the toad daily, or risk it eating his face. 	The Ungrateful Son
This toad is the hunger that appears when the gift stops moving, whenever one man’s gift becomes another man’s capital. To the degree that we desire the fruits of the gift, teeth appear when it is hidden away. When property is hoarded, thieves and beggars begin to be born to rich men’s wives. A story like this says that there is a force seeking to keep the gift in motion. Some property must perish—its preservation is beyond us. We have no choice. Or rather, our choice is whether to keep the gift moving or to be eaten with it. We choose between the toad’s dumb-lust and that other, more graceful perishing in which our hunger disappears as our gifts are consumed.	The story illustrates the importance of keeping gifts in motion. When a gift is hoarded or turned into capital, it loses its inherent value and becomes a burden. The choice is between keeping the gift moving, which brings satisfaction and fulfillment, or hoarding it, which leads to negative consequences.	The Consequences of Hoarding Gifts
 II. The Circle // The Gift is to the Giver, and Comes Back Most to Him 		
A bit of a mystery remains in the Scottish tale “The Girl and the Dead Man”: Where does the vessel of cordial come from? My guess is that it comes from the mother or, at least, from her spirit. The gift not only moves, it moves in a circle. The mother gives the bread and the girl gives it in turn to the birds whom I place in the realm of the mother, not only because it is a mother bird who addresses her, but also because of a verbal link (the mother has a “leash of daughters,” the mother bird has her “puppies”). The vessel of cordial is in the realm of the mother as well, for, remember, the phrase in Gaelic means “teat of ichor” or “teat of health.” The level changes, to be sure—it is a different sort of mother whose breasts hold the blood of the gods—but it is still in the maternal sphere. Structurally, then, the gift moves from mother to daughter to mother to daughter. In circling twice in this way the gift itself increases from bread to the water of life, from carnal food to spiritual food. At which point the circle expands as the girl gives the gift to her sisters to bring them back to life.	The story "The Girl and the Dead Man" illustrates the circular movement of gifts. The mother gives bread to her daughter, who in turn gives it to the birds. This act of generosity is rewarded with a vessel of cordial, a gift from the realm of the mother. The gift has transformed from physical sustenance to spiritual nourishment. The circle of giving expands when the girl uses the gift to revive her sisters, demonstrating that the value of a gift increases when it is kept in motion.	The Circular Journey of Gifts
The figure of the circle in which the gift moves can be seen more clearly in an example from ethnography. Gift institutions are universal among tribal peoples; the few we know the most about are those which Western ethnographers studied around the turn of the century. One of these is the Kula, the ceremonial exchange of the Massim peoples who occupy the South Sea islands near the eastern tip of New Guinea. Bronislaw Malinowski spent several years living on these islands during the First World War, staying primarily in the Trobriands, the northwesternmost group. In his subsequent book, Argonauts of the Western Pacific, Malinowski describes how, after he had returned to England, a visit to Edinburgh Castle to see the Scottish crown jewels reminded him of the Kula:	The Kula is a tradition among the Massim people near New Guinea, involving a circular exchange of valuable items. This practice emphasizes the social and cultural importance of giving and receiving gifts.	The Kula: A Circle of Gift Exchange
The keeper told many stories of how [the jewels] were worn by this or that king or queen on such and such an occasion, of how some of them had been taken over to London, to the great and just indignation of the whole Scottish nation, how they were restored, and how now everyone can be pleased, since they are safe under lock and key, and no one can touch them. As I was looking at them and thinking how ugly, useless, ungainly, even tawdry they were, I had the feeling that something similar had been told to me of late, and that I had seen many other objects of this sort, which made a similar impression on me. And then there arose before me the vision of a native village on coral soil, and a small, rickety platform temporarily erected under a pandanus thatch, surrounded by a number of brown, naked men, and one of them showing me long, thin red strings, and big, white, worn-out objects, clumsy to sight and greasy to touch. With reverence he also would name them, and tell their history, and by whom and when they were worn, and how they changed hands, and how their temporary possession was a great sign of the importance and glory of the village.	The Kula tradition among the Massim people, involving the ceremonial exchange of valuable items, is compared to the reverence and history associated with the Scottish crown jewels. Despite their physical differences, both sets of objects hold significant cultural and social value within their respective communities.	The Kula and the Crown Jewels: A Comparison
Two ceremonial gifts lie at the heart of the Kula exchange: armshells and necklaces. “Armshells are obtained by breaking off the top and the narrow end of a big, cone-shaped shell, and then polishing up the remaining ring,” writes Malinowski. Necklaces are made with small flat disks of a red shell strung into long chains. Both armshells and necklaces circulate throughout the islands, passing from household to household. The presence of one of these gifts in a man’s house enables him “to draw a great deal of renown, to exhibit the article, to tell how he obtained it, and to plan to whom he is going to give it. And all this forms one of the favorite subjects of tribal conversation and gossip …”	The Kula exchange is a ceremonial gifting tradition among the Massim people, involving the circulation of shell-made armshells and necklaces. These items bring prestige to their temporary holders and stimulate social interaction within the community.	The Kula Exchange: Armshells and Necklaces
Malinowski calls the Kula articles “ceremonial gifts” because their social use far exceeds their practical use. A friend of mine tells me that his group of friends in college continually passed around a deflated basketball. The joke was to get it mysteriously deposited in someone else’s room. The clear uselessness of such objects seems to make it easier for them to become vehicles for the spirit of a group. Another man tells me that when he was young his parents and their best friends passed back and forth, again as a joke, a huge open-ended wrench that had apparently been custom-cast to repair a steam shovel. The two families had found it one day on a picnic, and for years thereafter it showed up first in one house, then in the other, under the Christmas tree or in the umbrella stand. If you have not yourself been a part of such an exchange, you will easily turn up a story like these by asking around, for such spontaneous exchanges of “useless” gifts are fairly common, though hardly ever developed to the depth and elegance that Malinowski found among the Massim.	Useless objects, like a deflated basketball or a large wrench, often become symbolic gifts within a group, circulating among its members. These items, despite their lack of practical use, carry a social significance and foster a sense of community and shared history. This phenomenon is seen in various cultures, including the Massim people's Kula exchange.	The Spirit of Useless Gifts
The Kula gifts, the armshells and necklaces, move continually around a wide ring of islands in the Massim archipelago. Each travels in a circle; the red shell necklaces (considered to be “male” and worn by women) move clockwise and the armshells (“female” and worn by men) move counterclockwise. A person who participates in the Kula has gift partners in neighboring tribes. If we imagine him facing the center of the circle with partners on his left and right, he will always be receiving armshells from his partner to the left and giving them to the man on his right. The necklaces flow the other way. Of course, these objects are not actually passed hand to hand; they are carried by canoe from island to island in journeys that require great preparation and cover hundreds of miles.	In the Kula exchange, armshells and necklaces move in opposite directions around the Massim archipelago. Armshells, considered "female," move counterclockwise, while necklaces, deemed "male," move clockwise. This circular movement of gifts, requiring significant preparation and travel, emphasizes the importance of maintaining the flow of gifts in the community.	The Direction of Gifts in Kula Exchange
The two Kula gifts are exchanged for each other. If a man brings me a necklace, I will give him in return some armshells of equivalent value. I may do this right away, or I may wait as long as a year (though if I wait that long I will give him a few smaller gifts in the interim to show my good faith). As a rule it takes between two and ten years for each article in the Kula to make a full round of the islands.	In the Kula exchange, armshells and necklaces are traded for each other, maintaining a balance of value. The exchange may happen immediately or be delayed up to a year, with smaller interim gifts given as a sign of goodwill. Typically, it takes between two to ten years for each Kula item to complete a full circuit of the islands.	The Reciprocity of Kula Exchange
Because these gifts are exchanged for each other, the Kula seems to break the rule against equilibrium that I set out in the first section. But let us look more closely. We should first note that the Kula articles are kept in motion. Each gift stays with a man for a while, but if he keeps it too long he will begin to have a reputation for being “slow” and “hard” in the Kula. The gifts “never stop,” writes Malinowski. “It seems almost incredible at first …, but it is the fact, nevertheless, that no one ever keeps any of the Kula valuables for any length of time … ‘Ownership,’ therefore, in Kula, is quite a special economic relation. A man who is in the Kula never keeps any article for longer than, say, a year or two.” When Malinowski expands on this point, he finds he must abandon his analogy to the crown jewels. The Trobriand Islanders know what it is to own property, but their sense of possession is wholly different from that of Europeans. The “social code … lays down that to possess is to be great, and that wealth is the indispensable appanage of social rank and attribute of personal virtue. But the important point is that with them to possess is to give— and here the natives differ from us notably. A man who owns a thing is naturally expected to share it, to distribute it, to be its trustee and dispenser.”	In the Kula exchange, the concept of ownership is distinct from Western perspectives. While the Massim people value possession as a sign of social rank and personal virtue, they also believe that to possess is to give. Thus, a person who receives a gift in the Kula exchange is expected to pass it on within a year or two, acting as a trustee and dispenser of the item. This practice underscores the importance of generosity and sharing in their culture.	A Cycle of Generosity
The motion of the Kula gifts does not in itself ensure that there will be no equilibrium, for, as we have seen, they move but they are also exchanged. Two ethics, however, govern this exchange and both of them ensure that, while there may be a macroscopic equilibrium, at the level of each man there will be the sense of imbalance, of shifting weight, that always marks a gift exchange. The first of these ethics prohibits discussion: “the Kula,” writes Malinowski, “consists in the bestowing of a ceremonial gift, which has to be repaid by an equivalent counter-gift after a lapse of time … But [and this is the point] it can never be exchanged from hand to hand, with the equivalence between the two objects discussed, bargained about and computed.” A man may wonder what will come in return for his gift, but he is not supposed to bring it up. Gift exchange is not a form of barter. “The decorum of the Kula transaction is strictly kept, and highly valued. The natives distinguish it from barter, which they practice extensively [and] of which they have a clear idea … Often, when criticising an incorrect, too hasty, or indecorous procedure of Kula, they will say: ′He conducts his Kula as if it were [barter].′” Partners in barter talk and talk until they strike a balance, but the gift is given in silence.	In the Kula exchange, the act of giving and receiving is governed by a code of ethics that prohibits discussion or bargaining over the value of the gifts. This practice distinguishes the Kula exchange from barter, which involves negotiation until a balance is struck. In Kula, gifts are given in silence, and the expectation of a counter-gift is unspoken. This decorum is highly valued in the Massim culture, and any deviation from it is considered improper.	The Silent Exchange in Kula
A second important ethic, Malinowski tells us, “is that the equivalence of the counter-gift is left to the giver, and it cannot be enforced by any kind of coercion.” If a man gives a second-rate necklace in return for a fine set of armshells, people may talk, but there is nothing anyone can do about it. When we barter we make deals, and if someone defaults we go after him, but the gift must be a gift. It is as if you give a part of your substance to your gift partner and then wait in silence until he gives you a part of his. You put your self in his hands. These rules—and they are typical of gift institutions— preserve the sense of motion despite the exchange involved. There is trade, but the objects traded are not commodities.	In the Kula exchange, the value of the counter-gift is determined by the giver, and cannot be enforced or coerced. This practice distinguishes it from barter, where deals are made and enforced. In Kula, a person gives a part of their substance and waits for the other to reciprocate in their own time and manner. This maintains the sense of motion and the spirit of gift-giving, despite the element of exchange.	The Ethics of Kula Exchange
We commonly think of gifts as being exchanged between two people and of gratitude as being directed back to the actual donor. “Reciprocity,” the standard social science term for returning a gift, has this sense of going to and fro between people (the roots are re and pro, back and forth, like a reciprocating engine). The gift in the Scottish tale is given reciprocally, going back and forth between the mother and her daughter (until the very end).	Gifts traditionally involve a reciprocal exchange between two individuals. This reciprocity is a back-and-forth process, as exemplified in the Scottish tale where the gift moves between the mother and daughter.	Reciprocity
Reciprocal giving is a form of gift exchange, but it is the simplest. The gift moves in a circle, and two people do not make much of a circle. Two points establish a line, but a circle lies in a plane and needs at least three points. This is why, as we shall see, most of the stories of gift exchange have a minimum of three people. I have introduced the Kula circuit here because it is such a fine example. For the Kula gifts to move, each man must have at least two gift partners. In this case the circle is larger than that, of course, but three is its lower limit.	Reciprocal giving, while a form of gift exchange, is the most basic form. True gift exchange moves in a circle, requiring at least three participants to form a cycle. The Kula circuit exemplifies this.	The Circle of Giving Beyond Reciprocity
Circular giving differs from reciprocal giving in several ways. First, when the gift moves in a circle no one ever receives it from the same person he gives it to. I continually give armshells to my partner to the west, but unlike a two-person give-and-take, he never gives me armshells in return. The whole mood is different. The circle is the structural equivalent of the prohibition on discussion. When I give to someone from whom I do not receive (and yet I do receive elsewhere), it is as if the gift goes around a corner before it comes back. I have to give blindly. And I will feel a sort of blind gratitude as well. The smaller the circle is—and particularly if it involves just two people—the more a man can keep his eye on things and the more likely it is that he will start to think like a salesman. But so long as the gift passes out of sight it cannot be manipulated by one man or one pair of gift partners. When the gift moves in a circle its motion is beyond the control of the personal ego, and so each bearer must be a part of the group and each donation is an act of social faith.	Circular giving, where the gift moves among a group, differs from reciprocal giving in that no one receives a gift from the same person they give to. This creates a sense of blind giving and gratitude, as the gift goes out of sight before it comes back. This system is less susceptible to manipulation and fosters a sense of community and social faith among participants.	Circular Giving: A Social Act of Faith
What size is the circle? In addressing this question, I have come to think of the circle, the container in which the gift moves, as its “body” or “ego.” Psychologists sometimes speak of the ego as a complex like any other: the Mother, the Father, the Me—all of these are important places in the field of the psyche where images and energy cluster as we grow, like stars in a constellation. The ego complex takes on shape and size as the Me—that part of the psyche which takes everything personally—retains our private history, that is, how others have treated us, how we look and feel, and so on.	In circular giving, the size of the circle can be seen as its collective identity. This concept mirrors psychological theories of the ego, where it represents personal identity and history.	Collective Identity in Circular Giving
I find it useful to think of the ego complex as a thing that keeps expanding, not as something to be overcome or done away with. An ego has formed and hardened by the time most of us reach adolescence, but it is small, an ego-of-one. Then, if we fall in love, for example, the constellation of identity expands and the ego-of-one becomes an ego-of-two. The young lover, often to his own amazement, finds himself saying “we” instead of “me.” Each of us identifies with a wider and wider community as we mature, coming eventually to think and act with a group-ego (or, in most of these gift stories, a tribal ego), which speaks with the “we” of kings and wise old people. Of course the larger it becomes, the less it feels like what we usually mean by ego. Not entirely, though: whether an adolescent is thinking of himself or a nation of itself, it still feels like egotism to anyone who is not included. There is still a boundary.	The ego, often seen as an individual concept, can expand beyond the self. This happens when we form close relationships, such as falling in love, where our sense of identity includes another person. This expansion can extend to larger groups, creating a collective identity or 'group-ego'. This concept is reflected in the circular giving of gifts, where the identity of the group is intertwined with the act of giving and receiving.	From Individual to Collective Identity
If the ego widens still further, however, it really does change its nature and become something we would no longer call ego. There is a consciousness in which we act as part of things larger even than the race. When I picture this, I always think of the end of “Song of Myself” where Whitman dissolves into the air: I effuse my flesh in eddies, and drift it in lacy jags. I bequeath myself to the dirt to grow from the grass I love, If you want me again look for me under your boot-soles. Now the part that says “me” is scattered. There is no boundary to be outside of, unless the universe itself is bounded.	When the ego expands beyond the individual and the collective, it transforms into a consciousness that is part of something larger than humanity itself. This is beautifully illustrated in Whitman's "Song of Myself", where he dissolves into the natural world, becoming one with it. 	The Boundless Ego
In all of this we could substitute “body” for “ego.” Aborigines commonly refer to their own clan as “my body,” just as our marriage ceremony speaks of becoming “one flesh.” Again, the body can be enlarged beyond the private skin, and in its final expansion there is no body at all. When we are in the spirit of the gift we love to feel the body open outward. The ego’s firmness has its virtues, but at some point we seek the slow dilation, to use another term of Whitman’s, in which the ego enjoys a widening give-and-take with the world and is finally abandoned in ripeness.	The concept of the 'ego' can be expanded beyond the individual, encompassing a clan or a collective. This expansion can lead to a sense of unity and connection with the world around us. In the spirit of the gift, this expansion is a joyful process, leading to a sense of openness and connection with the wider world.	Expansion of Self: From Ego to Unity
The gift can circulate at every level of the ego. In the ego-of-one we speak of self-gratification, and whether it’s forced or chosen, a virtue or a vice, the mark of self-gratification is its isolation. Reciprocal giving, the ego-of-two, is a little more social. We think mostly of lovers. Each of these circles is exhilarating as it expands, and the little gifts that pass between lovers touch us because each is stepping into a larger circuit. But again, if the exchange goes on and on to the exclusion of others, it soon goes stale. D. H. Lawrence spoke of the égoisme à deux of so many married couples, people who get just so far in the expansion of the self and then close down for a lifetime, opening up for neither children, nor the group, nor the gods. A folk tale from Kashmir tells of two Brahmin women who tried to dispense with their almsgiving duties by simply giving alms back and forth to each other. They didn’t quite have the spirit of the thing. When they died, they returned to earth as two wells so poisoned that no one could take water from them. No one else can drink from the ego-of-two. It has its moment in our maturation, but it is an infant form of the gift circle.	Gifts can circulate at every level of the ego, from self-gratification to reciprocal giving between two individuals, often seen in romantic relationships. However, if this exchange becomes exclusive and closed off from others, it can become stagnant. The expansion of the self through giving is a dynamic process that ideally extends beyond the individual or the couple, reaching out to the wider community and even to the divine.	The Dynamics of Giving: From Self to Community
In the Kula we have already seen a fine example of the larger circle. The Maori, the native tribes of New Zealand, provide another, which is similar in some ways to the Kula but offers new detail and a hint of how gift exchange will feel if the circle expands beyond the body of the tribe. The Maori have a word, hau, which translates as “spirit,” particularly the spirit of the gift and the spirit of the forest which gives food. In these tribes, when hunters return from the forest with birds they have killed, they give a portion of the kill to the priests, who, in turn, cook the birds at a sacred fire. The priests eat a few of them and then prepare a sort of talisman, the mauri, which is the physical embodiment of the forest hau. This mauri is a gift the priests give back to the forest, where, as a Maori sage once explained to an Englishman, it “causes the birds to be abundant…, that they may be slain and taken by man.”	The Maori tribes in New Zealand participate in a gift exchange that involves nature. They believe in 'hau', the spirit of the gift and the forest. Hunters give a portion of their game to priests, who create a talisman, the mauri, which is returned to the forest to ensure future abundance.	The Maori Gift Exchange
There are three gifts in this hunting ritual: the forest gives to the hunters, the hunters to the priests, and the priests to the forest. At the end, the gift moves from the third party back to the first. The ceremony that the priests perform is called whangai hau, which means “nourishing hau,” feeding the spirit. To give such a name to the priests’ activity says that the addition of the third party keeps the spirit of the gift alive. Put conversely, without the priests there is a danger that the motion of the gift will be lost. It seems to be too much to ask of the hunters to both kill the game and return a gift to the forest. As we said in speaking of the Kula, gift exchange is more likely to turn into barter when it falls into the ego-of-two. With a simple give-and-take, the hunters may begin to think of the forest as a place to turn a profit. But with the priests involved, the gift must leave the hunters’ sight before it returns to the woods. The priests take on or incarnate the position of the third thing to avoid the binary relation of the hunters and forest which by itself would not be abundant. The priests, by their presence alone, feed the spirit.	In the Maori hunting ritual, three gifts are exchanged: from the forest to the hunters, from the hunters to the priests, and from the priests back to the forest. This circular exchange, facilitated by the priests, nourishes the 'hau' or spirit of the gift, keeping it alive and maintaining the abundance of the forest. The priests' role prevents the exchange from becoming a mere transaction, preserving the spirit of the gift.	The Role of Priests in Maori Gift Exchange
Every gift calls for a return gift, and so, by placing the gift back in the forest, the priests treat the birds as a gift of nature. We now understand this to be ecological. Ecology as a science began at the end of the nineteenth century, an offshoot of the rising interest in evolution. Originally the study of how animals survive in their environments, one of ecology’s first lessons was that, beneath all the change in nature, there are steady states characterized by cycles. Every participant in the cycle literally lives off the others with only the ultimate energy source, the sun, being transcendent. Widening the study of ecology to include man means to look at ourselves as a part of nature again, not its lord. When we see that we are actors in natural cycles, we understand that what nature gives to us is influenced by what we give to nature. So the circle is a sign of an ecological insight as much as of gift exchange. We come to feel ourselves as one part of a large self-regulating system. The return gift, the “nourishing hau,” is literally feedback, as they say in cybernetics. Without it, that is to say, with the exercise of any greed or arrogance of will, the cycle is broken. We all know that it isn’t “really” the mauri placed in the forest that “causes” the birds to be abundant, and yet now we see that on a different level it is: the circle of gifts enters the cycles of nature and, in so doing, manages not to interrupt them and not to put man on the outside. The forest’s abundance is in fact a consequence of man’s treating its wealth as a gift.	In the Maori tradition, every gift necessitates a return gift, reflecting an ecological understanding of nature's cycles. By returning a gift to the forest, the priests acknowledge that humanity is part of nature, not its master. This cycle of giving and receiving aligns with natural cycles, reinforcing the idea that nature's abundance is a gift that requires respect and reciprocity. This practice of gift exchange embodies an ecological wisdom, recognizing that human actions impact nature's bounty.	Ecological Wisdom in Maori Gift Exchange
The Maori hunting ritual enlarges the circle within which the gift moves in two ways. First, it includes nature. Second and more important, it includes the gods. The priests act out a gift relationship with the deities, giving thanks and sacrificing gifts to them in return for what they give the tribe. A story from the Old Testament will show us the same thing in a tradition with which we are more familiar. The structure is identical.	The Maori hunting ritual involves a cycle of gifts that includes nature and the gods, reflecting a tradition of divine reciprocity.	Divine Reciprocity in Maori Tradition
In the Pentateuch the first fruits always belong to the Lord. In Exodus the Lord tells Moses: “Consecrate to me all the first-born; whatever is the first to open the womb among the people of Israel, both of man and of beast, is mine.” The Lord gives the tribe its wealth, and the germ of that wealth is then given back to the Lord. Fertility is a gift from God, and in order for it to continue, its first fruits are returned to him as a return gift. In pagan times this had apparently included sacrificing the firstborn son, but the Israelites had early been allowed to substitute an animal for the child, as in the story of Abraham and Isaac. Likewise a lamb was substituted for the firstborn of any unclean animal. The Lord says to Moses: All that opens the womb is mine, all your male cattle, the firstlings of cow and sheep. The firstling of an ass you shall redeem with a lamb, or if you will not redeem it you shall break its neck. All the firstborn of your sons you shall redeem.	The Pentateuch dictates that the first fruits belong to the Lord, symbolizing that fertility is a divine gift. In return, the first fruits are given back to the Lord. This used to include sacrificing the firstborn son, but substitutions were allowed, such as a lamb for a child or for the firstborn of an unclean animal.	Divine Reciprocity in the Pentateuch
Elsewhere the Lord explains to Aaron what is to be done with the firstborn. Aaron and his sons are responsible for the priesthood, and they minister at the altar. The lambs, calves, and kids are to be sacrificed: “You shall sprinkle their blood upon the altar, and shall burn their fat as an offering by fire, a pleasing odor to the Lord; but their flesh shall be yours …” As in the Maori story, the priests eat a portion of the gift. But its essence is burned and returned to the Lord in smoke.	In biblical tradition, firstborn animals are sacrificed to the Lord. Their blood is used in rituals, their fat is burned as an offering, and their flesh is consumed by priests. This practice signifies the return of God's gift back to Him.	Biblical Sacrifice: Returning God's Gift
This gift cycle has three stations and more—the flocks, the tribe, the priests, and the Lord. The inclusion of the Lord in the circle—and this is the point I began to make above— changes the ego in which the gift moves in a way unlike any other addition. It is enlarged beyond the tribal ego and beyond nature. Now, as I said when I first introduced the image, we would no longer call it an ego at all. The gift leaves all boundary and circles into mystery.	In this gift cycle, the inclusion of the Lord expands the circle beyond the tribal ego and nature, transcending boundaries and entering the realm of the divine and the mysterious.	The Divine Circle: Beyond Ego and Nature
The passage into mystery always refreshes. If, when we work, we can look once a day upon the face of mystery, then our labor satisfies. We are lightened when our gifts rise from pools we cannot fathom. Then we know they are not a solitary egotism and they are inexhaustible. Anything contained within a boundary must contain as well its own exhaustion. The most perfectly balanced gyroscope slowly winds down. But when the gift passes out of sight and then returns, we are enlivened. Material goods pull us down into their bones unless their fat is singed occasionally. It is when the world flames a bit in our peripheral vision that it brings us jubilation and not depression. We stand before a bonfire or even a burning house and feel the odd release it brings, as if the trees could give the sun return for what enters them through the leaf. When no property can move, then even Moses’s Pharaoh is plagued with hungry toads. A sword appears to seek the firstborn son of that man who cannot be moved to move the gift. But Pharaoh himself was dead long before his firstborn was taken, for we are only alive to the degree that we can let ourselves be moved. And when the gift circles into mystery the liveliness stays, for it is “a pleasing odor to the Lord” when the first fruits are effused in eddies and drifted in lacy jags above the flame.	The cycle of giving and receiving gifts, especially when it extends beyond the tangible and into the realm of the divine, brings a sense of renewal and vitality. Gifts that are freely circulated invigorate rather than deplete us, contrasting with the stagnation and decay that comes from hoarding or withholding. Giving without the expectation of immediate return is seen as a life-affirming and spiritually enriching practice.	Renewal and Vitality in the Cycle of Giving
I described the motion of the gift earlier in this chapter by saying that gifts are always used, consumed, or eaten. Now that we have seen the figure of the circle we can understand what seems at first to be a paradox of gift exchange: when the gift is used, it is not used up. Quite the opposite, in fact: the gift that is not used will be lost, while the one that is passed along remains abundant. In the Scottish tale the girls who hoard their bread are fed only while they eat. The meal finishes in hunger though they took the larger piece. The girl who shares her bread is satisfied. What is given away feeds again and again, while what is kept feeds only once and leaves us hungry.	Gifts that are shared continue to provide value, while hoarded gifts lose their worth. This is demonstrated in a Scottish tale where sharing leads to continuous satisfaction, while keeping leads to hunger.	Abundance in Sharing
The tale is a parable, but in the Kula ring we saw the same constancy as a social fact. The necklaces and armshells are not diminished by their use, but satisfy faithfully. Only when a foreigner steps in to buy some for his collection are they “used up” by a transaction. And the Maori hunting tale showed us that not just food in parables but food in nature remains abundant when it is treated as gift, when we participate in the moving circle and do not stand aside as hunter or exploiter. Gifts are a class of property whose value lies only in their use and which literally cease to exist as gifts if they are not constantly consumed. When gifts are sold, they change their nature as much as water changes when it freezes, and no rationalist telling of the constant elemental structure can replace the feeling that is lost.	Gifts maintain their value through their use and circulation, as seen in the Kula ring and the Maori hunting tale. When treated as commodities, gifts lose their inherent nature and value, much like water changing form when it freezes.	The Vitality of Circulating Gifts
In E. M. Forster’s novel A Passage to India, Dr. Aziz, the Muslim, and Fielding, the Englishman, have a brief dialogue, a typical debate between gift and commodity. Fielding says: “Your emotions never seem in proportion to their objects, Aziz.” “Is emotion a sack of potatoes, so much to the pound, to be measured out? Am I a machine? I shall be told I can use up my emotions by using them, next.” “I should have thought you would. It sounds common sense. You can’t eat your cake and have it, even in the world of the spirit.” “If you are right, there is no point in any friendship …, and we had better all leap over this parapet and kill ourselves.”	In E.M. Forster's novel, a conversation between Dr. Aziz and Fielding explores the difference between treating emotions like commodities or gifts. Fielding suggests emotions can be used up, while Aziz argues that if this were true, friendship would be pointless.	Emotions in Relationships
In the world of gift, as in the Scottish tale, you not only can have your cake and eat it too, you can’t have your cake unless you eat it. Gift exchange and erotic life are connected in this regard. The gift is an emanation of Eros, and therefore to speak of gifts that survive their use is to describe a natural fact: libido is not lost when it is given away. Eros never wastes his lovers. When we give ourselves in the spirit of that god, he does not leave off his attentions; it is only when we fall to calculation that he remains hidden and no body will satisfy. Satisfaction derives not merely from being filled but from being filled with a current that will not cease. With the gift, as in love, our satisfaction sets us at ease because we know that somehow its use at once assures its plenty.	Gift exchange, like love, provides satisfaction through continuous circulation, not mere possession. This mirrors the nature of Eros, the god of love, ensuring an enduring sense of abundance and satisfaction.	Eros and the Endless Gift
Scarcity and abundance have as much to do with the form of exchange as with how much material wealth is at hand. Scarcity appears when wealth cannot flow. Elsewhere in A Passage to India, Dr. Aziz says, “If money goes, money comes. If money stays, death comes. Did you ever hear that useful Urdu proverb?” And Fielding replies, “My proverbs are: A penny saved is a penny earned; A stitch in time saves nine; Look before you leap; and the British Empire rests on them.” He’s right. An empire needs its clerks with their ledgers and their clocks saving pennies in time. The problem is that wealth ceases to move freely when all things are counted and priced. It may accumulate in great heaps, but fewer and fewer people can afford to enjoy it. After the war in Bangladesh, thousands of tons of donated rice rotted in warehouses because the market was the only known mode of distribution, and the poor, naturally, couldn’t afford to buy. Marshall Sahlins begins a comment on modern scarcity with the paradoxical contention that hunters and gatherers “have affluent economies, their absolute poverty notwithstanding.” He writes:	The flow of wealth, not its quantity, determines abundance or scarcity. When wealth is hoarded or restricted, scarcity arises, even amidst plenty. This is evident in societies where wealth is accumulated but not freely distributed, leading to paradoxical situations of poverty amidst plenty.	Flow of Wealth
Modern capitalist societies, however richly endowed, dedicate themselves to the proposition of scarcity. [Both Paul Samuelson and Milton Friedman begin their economies with “The Law of Scarcity”; it’s all over by the end of Chapter One.] Inadequacy of economic means is the first principle of the world’s wealthiest peoples. The apparent material status of the economy seems to be no clue to its accomplishments; something has to be said for the mode of economic organization. The market-industrial system institutes scarcity, in a manner completely unparalleled and to a degree nowhere else approximated. Where production and distribution are arranged through the behavior of prices, and all livelihoods depend on getting and spending, insufficiency of material means becomes the explicit, calculable starting point of all economic activity.	Modern capitalist societies, despite their wealth, operate on the principle of scarcity. The market-industrial system inherently creates scarcity, as livelihoods depend on the fluctuation of prices and the cycle of earning and spending. This system makes material insufficiency the basis of all economic activity.	Capitalism and Scarcity
Given material abundance, scarcity must be a function of boundaries. If there is plenty of air in the world but something blocks its passage to the lungs, the lungs do well to complain of scarcity. The assumptions of market exchange may not necessarily lead to the emergence of boundaries, but they do in practice. When trade is “clean” and leaves people unconnected, when the merchant is free to sell when and where he will, when the market moves mostly for profit and the dominant myth is not “to possess is to give” but “the fittest survive,” then wealth will lose its motion and gather in isolated pools. Under the assumptions of exchange trade, property is plagued by entropy and wealth can become scarce even as it increases.	Scarcity in a world of material abundance is a result of boundaries that block the flow of resources. Market exchange often leads to such boundaries, as it prioritizes profit and survival of the fittest over the principle of giving. This can cause wealth to stagnate and accumulate in isolated pools, creating scarcity despite an overall increase in wealth.	Market Boundaries and Scarcity
